107291,col,,-123.147224,57.309723,"Locality BC, headwaters of Chicken Creek",,,2,Norian,,228,208.5,Nicholls et al.,1998,11963,CA,British Columbia,,estimated from map,seconds,outcrop,"headwaters of Chicken Creek, 32 km northwest of the community of Sikanni Chief; coordinates estimated using Google Earth and map in Nicholls et al. (1998: fig. 1)",gp_mid,-40.6,34.38,101,CA,,Pardonet,,"""basal limestone""",group of beds,triangularis,,,,,,,Specimens assigned to the triangularis conodont zone of the early Norian on the basis of the associated conodont fauna,,"""limestone""",,,"argillaceous,carbonaceous",Y,,,,,,deep subtidal shelf,,"""relatively deep water distal shelf setting""",macrofossils,none,none,,teeth,,,,body,good,,,,,,,,,,,,taxonomic,"chemical,field collection",TMP,,,,,,,
107391,col,,-108.816666,42.799999,Squaw Creek,,Paleorhinus bransoni type,1,Carnian,,237,228,Williston,1904,30871,US,Wyoming,Fremont,estimated from map,minutes,small collection,"Coordinates estimated using Google Earth and map in Mehl (1928. Denison University Bulletin, Journal of the Scientific Laboratories 23:141-172)",gp_mid,-34.78,24.92,127,US,,Popo Agie,Chugwater,,bed,,,,,,,,,,not reported,,,,,,,,,,terrestrial indet.,,,macrofossils,some,,,skulls,,,,body,,,snapshot,,,,,,,,,,taxonomic,field collection,FMNH,,,,Williston,1904,collected by Williston while at University of Chicago,
107392,col,,-108.816666,42.799999,Between Squaw and Baldwin Creeks,,Angistorhinus grandis holotype,1,Carnian,,237,228,Williston,1904,30871,US,Wyoming,Fremont,estimated from map,minutes,small collection,"Coordinates estimated using Google Earth and map in Mehl (1928. Denison University Bulletin, Journal of the Scientific Laboratories 23:141-172)",gp_mid,-34.78,24.92,127,US,,Popo Agie,Chugwater,,bed,,,,,,,,,,not reported,,,,,,,,,,terrestrial indet.,,,macrofossils,some,,,skulls,,,,body,,,snapshot,,,,,,,,,,taxonomic,field collection,FMNH,,,,Williston,1904,collected by Williston while at University of Chicago,
107393,col,,-109.166664,43.549999,"""Black Mountain"" branch of Dry Creek",,,1,Carnian,,237,228,Mehl,1928,35732,US,Wyoming,Fremont,estimated from map,minutes,small collection,"Coordinates estimated using Google Earth and map in Mehl (1928. Denison University Bulletin, Journal of the Scientific Laboratories 23:141-172)",gp_mid,-35.35,25.52,127,US,,Popo Agie,Chugwater,,group of beds,,,,,,,,,,not reported,,,,,,,,,,terrestrial indet.,,,macrofossils,,,,vertebrae,,,,body,,,,,,,,,,,,,taxonomic,field collection,,,,,,,,
107395,col,,-106.5,42.166668,Freezeout Hills,,,2,Carnian,,237,228,Lucas,1994,35733,US,Wyoming,Carbon,based on nearby landmark,minutes,local area,"""Freezeout Hills""; no further details provided",gp_mid,-30.79,20.91,101,US,FED,Gartra,,,group of beds,,,,,,,,,,conglomerate,,,,,sandstone,,,,,terrestrial indet.,,,macrofossils,,,,,,,,body,,,,,,,,,,,,,biostratigraphic,,,,,,,,,
107418,col,,-79,35.641666,"Merry Oaks Quarry, Triangle Brick Company",,,1,Carnian,,237,228,Liu and Sues,2010,35754,US,North Carolina,Chatham,based on nearby landmark,seconds,outcrop,Coordinates based upon Merry Oaks,gp_mid,-10.08,10.89,109,US,,Pekin,Chatham,,group of beds,,,,,,,,,,not reported,,,,,,,,,,terrestrial indet.,,,macrofossils,some,some,partial skulls,,,,,body,good,,,,,,common,,,,,,paleoecologic,"selective quarrying,survey of museum collection",,,,,"Schneider, Olsen",,"NCSM: North Carolina Museum of Natural Sciences, Raleigh",
107421,col,,-75.51667,40.133331,Phoenixville Tunnel,,,1,Norian,,228,208.5,Cope,1866,15618,US,Pennsylvania,Chester,based on nearby landmark,minutes,outcrop,Reading Railroad and Pennsylvania Railroad tunnels near Phoenixville,gp_mid,-9.67,13.59,101,US,,Lockatong,Chatham,,group of beds,,,,,,,,"From the Lower Lockatong Formation according to Olsen (1988). Two fossiliferous beds, about 500 ft apart.",,"""shale""",,,,Y,,,,,,terrestrial indet.,,,macrofossils,,,,partial skulls,,,,body,,,,,,,,,,,,,taxonomic,"salvage,field collection",AMNH,,,,,,,
107422,col,,-75.050003,40.333332,Holicong,,,1,Norian,,228,208.5,Sinclair,1917,35757,US,Pennsylvania,Bucks,based on nearby landmark,minutes,small collection,,gp_mid,-9.32,13.81,101,US,,Stockton,Chatham,,bed,,,,,,,,"Originally described as from the ""Norristown shale""; lower Stockton Formation according to Olsen (1988: Paleoecology and Paleoenvironments of the Continental Early Mesozoic Newark Supergroup of Eastern North America: In ed. W. Manspeizer, Triassic-Jurassic Rifting and the opening of the Atlantic Ocean, Elsevier, Amsterdam, p. 185-230.)",,"""shale""",red,,,Y,,,,,,terrestrial indet.,,,macrofossils,,,,mandibles,,,,body,,,,,,,,,,,,,taxonomic,field collection,YPM,,,,"G. V. Ingen, W. J. Sinclair",,,
107423,col,,-75.51667,40.494446,"Hassac's Creek, Upper Milford, Conewago Hills",,,1,Norian,,228,208.5,Lea,1851,35758,US,Pennsylvania,Lehigh,based on nearby landmark,seconds,small collection,,gp_mid,-9.69,13.95,101,US,,Passaic,Chatham,,bed,,,,,,,,"lower Passaic Formation according to Olsen (1988: Paleoecology and Paleoenvironments of the Continental Early Mesozoic Newark Supergroup of Eastern North America: In ed. W. Manspeizer, Triassic-Jurassic Rifting and the opening of the Atlantic Ocean, Elsevier, Amsterdam, p. 185-230.)",,conglomerate,,,calcareous,Y,,,,,,terrestrial indet.,,,macrofossils,none,none,,"teeth,postcrania",,,,body,,,,,,,,,,,,,taxonomic,,,,,,J. Y. Shelley,1847,,
107424,col,,-80.083336,35,"Anson County, Palaeonornis",,,1,Carnian,,237,228,Baird,1986,31017,US,North Carolina,Anson,based on political unit,degrees,small collection,,gp_mid,-11.02,10.31,109,US,,Pekin,Chatham,,bed,,,,,,,,,,not reported,,,,,,,,,,terrestrial indet.,,,macrofossils,none,none,,partial skulls,,,,body,,,,,,,,,,,,,taxonomic,,,,,,,,Current location of the specimen is unknown,
108771,col,,-111.133331,38,Circle Cliffs Poposaurus,,,1,Norian,,228,208.5,Gauthier et al.,2011,35979,US,Utah,Garfield,based on nearby landmark,degrees,small collection,"Circle Cliffs, Grand Staircase–Escalante National Monument. Coordinates based upon Google Earth data for Circle Cliffs",gp_mid,-38.03,13.65,101,US,NPS,Chinle,,Monitor Butte,bed,,,,,,,,,,"""siliciclastic""",,,,Y,,,,,,terrestrial indet.,,,macrofossils,some,,,partial skeletons,,,,body,good,,snapshot,,,,,,,,,,paleoecologic,"selective quarrying,mechanical,field collection",YPM,,,,,2003,,
109711,col,,4.67,46.900002,"Mercey, Cheilly, Dheune valley",,,1,Rhaetian,,208.5,201.3,Thomasset,1930,36266,FR,Bourgogne,Saône-et-Loire,based on nearby landmark,1,outcrop,"in a communal pasture above the hamlet of Mercey, Cheilly commune, on the left bank of the Dheune River",gp_mid,16.43,32.19,305,FR,,,,,bed,,,,,,,,,"""blocks of arkose""",sandstone,,,,Y,,,,,,terrestrial indet.,,,mesofossils,none,none,,,,,,body,,,,,,,,,,,,,general faunal/floral,"surface (float),field collection",,,,,,,,
110467,col,,19.046915,50.587448,Wozniki clay pit (upper layer),,,7,Carnian,,237,228,Sulej et al.,2011,36360,PL,Slaskie,,based on nearby landmark,6,small collection,"Claypit near town of Wozniki, Upper Silesia",gp_mid,31.98,32.18,305,PL,,,,,bed,,,,,,,,"Age of the strata at Wozniki is constrained by dates assigned to the underlying and overlying lithostratigraphic units and biostratigraphic data (conchostracans). Overlying strata are lithostratigraphically correlated to units of mid-late Norian age. Spinicaudatan specimens from a greenish-grey claystone (about 20 cm thick), located about 20–30 cm below the horizon yielding bones, include Laxitextella cf. laxitexta and another, unidentified, species of the same genus, which suggests that the age of the stratum lies within the mid–late Carnian (Sulej et al. 2011) ",gray mudstone layer,mudstone,gray,,,Y,,,,,,fluvial-lacustrine indet.,,,"macrofossils,mesofossils",,,,,,,,body,good,parautochthonous,,,,,,,occasional,,,well preserved but partly crushed,general faunal/floral,"selective quarrying,surface (in situ),mechanical,field collection",,,,,Sulej,2007,,
110468,col,,19.046915,50.587448,Wozniki clay pit (track layer),,,7,Carnian,,237,228,Sulej et al.,2011,36360,PL,Slaskie,,based on nearby landmark,6,small collection,"near town of Wozniki, Upper Silesia",gp_mid,31.98,32.18,305,PL,,,,,bed,,,,,,,,mid-late Carnian; lower layer,hard grainstone with ooid-like structures,grainstone,gray,lithified,,Y,,,,,,fluvial-lacustrine indet.,,,macrofossils,,,,,,,,"mold/impression,trace",medium,autochthonous,snapshot,,,life position,,,,,,,general faunal/floral,"surface (float),field collection,observed (not collected)",,,,,Sulej,2007,,
112285,col,,79.583336,19.216667,Maleri village (GSI),,,13,Carnian,Norian,237,208.5,Lydekker,1885,17140,IN,Andhra Pradesh,Adilabad,stated in text,minutes,outcrop,"near Maleri village, Adilabad district. According to Lydekker (1885) the village is ""32 miles NW of Sironcha, in the Central Provinces, about 21 miles west of the Pranhita, and 30 miles north of the Gonaveri River"". ",gp_mid,45.07,-37.48,501,IN,,Lower Maleri,Gondwana,,group of beds,,,,,,,,"The lower Maleri Formation has been correlated on the basis of vertebrate biostratigraphy with the Scaphonyx-Exaeretodon-Herrerasaurus biozone of the Ischigualasto Formation of Argentina and the Hyperodapedon Assemblage Zone of the Santa Maria Formation of Brazil (e.g. Novas et al. 2011. Earth Env. Sci. Trans. Roy. Soc. Edin. 101:333-349). The relevant part of the Ischigualasto Formation has been dated as late Carnian in age on radioisotopic data (e.g. Martinez et al. 2011. Science 331: 206-210), and the lower Maleri Formation is commonly considered equivalent in age.","""red clays""",claystone,red,,,Y,,,,,,fluvial indet.,,,"macrofossils,mesofossils",,,"maxillae,teeth,postcrania",,,,,body,,,,,,,,,,,,,taxonomic,"field collection,survey of museum collection",GSI,,,,,,,
112494,col,,-131.869995,55.029999,South of Vallemar Point,,69ABg504,1,Late Triassic,,237,201.3,Berg and Cruz,1982,36639,US,Alaska,,,3,,Unnamed cove 0.5 miles south of S. Vallemar Point.,gp_mid,-71.81,39.74,128,US,,,,,,,,,,,,,,,"""limestone""",,lithified,,,,,,,,carbonate indet.,,,macrofossils,,,,,,,,body,,,,,,,,,,,,,general faunal/floral,,,,,,Berg,1969,,"Identified by H.C. Berg, C.A. Repenning and C. McGowan."
114131,col,,5.616667,49.708332,"HLV-2, Habay-la-Vieille II",,,8,Rhaetian,,208.5,201.3,Hahn et al.,1987,37036,BE,Gaume,,estimated from map,seconds,small collection,"along the E25/E411 highway between Brussels and Arlon, near the exit n°29, at the intersection with road N87, Nantimont area, south of Habay-la-Vieille. The map provided by Godefroit (1999) is precise.",gp_mid,15.55,34.98,315,BE,,Sables de Mortinsart,,,bed,,Habay-la-Vieille,5.45,bottom to top,,,,lower Rhaetian,"Delsate 1995/6: A conglomeratic sandstone, 5 cm deep erosional pockets at base with clear quartz pebbles.",sandstone,pebbly,,conglomeratic,Y,,,,,,marginal marine indet.,,lithofacies at the entire section represent subtidal and littoral desposits,mesofossils,,,teeth,,,,,body,good,,,,,,,,,,,,taxonomic,"bulk,sieve,field collection",,some genera,,,"Duffin, Coupatez, Lepage & Wouters",Jun-83,,
114771,col,,10.955,49.988998,Sassendorf,,,1,Rhaetian,Early Hettangian,208.5,196.5,Kuhn,1938,37197,DE,Nordrhein-Westphalen,,based on nearby landmark,3,small collection,,gp_mid,,,coordinates not computable using this model,DE,,Bausandstein,,,group of beds,,,,,,,,uppermost Rhaetian or lowermost Jurassic,,"""limestone""",,,,,,,,,,marine indet.,passive margin,European epicontinental seaway,mesofossils,,,,,,,,"mold/impression,trace",,,,,,,,,,,,,taxonomic,,,,,,,,,
114996,col,,22.851389,56.169445,Šaltiški,,,1,Late Triassic,,237,201.3,Brusatte et al.,2013,42206,LT,Šiauli apskritis,Akmene,stated in text,seconds,outcrop,The Šaltiškiai clay-pit is located 215 approximately 4 km ENE of the village of Papile within the Akmene district municipality of Šiauliai County (Šiauliuapskritis) in northwestern Lithuania,gp_mid,26.33,40.21,302,LT,,,,,group of beds,,,,,,,,"The Triassic redbeds exposed in the quarry are typically considered part of the Lower Triassic (Induan) Nemunas Formation. However, the presence of phytosaurs (a typical Upper Triassic group) suggests that at least some of the sediments in the quarry are younger than previously appreciated",,claystone,red,,,Y,,,,,,terrestrial indet.,,,"macrofossils,mesofossils",none,none,,"partial skulls,teeth",,,,body,good,,,,,,rare,,,,,,taxonomic,"surface (float),field collection",,,,,"Brusatte, Butler, Niedzwiedzki et al.",2009-2010,"AkKM G, Akmene Country Museum, Akmeme, Lithuania",
115162,col,,70.183334,40.066666,"Madygen, site 14",,northern Madygen outcrop,5,Ladinian,Carnian,242,228,Sharov,1971,37290,KG,Batken,,estimated from map,minutes,outcrop,"NW of Madygen village, approximately 50 km west of Batken city",gp_mid,77.39,39.51,402,KG,,Madygen,,Upper Grey-coloured,group of beds,,,,,,,,"Upper Grey-coloured Member (T4), about 50 m below the top of the unit, dated as Ladinian or Carnian on the basis of macrofloral records (see Unwin et al. 2000)",,"""shale""","gray,yellow",,,Y,,,,,,lacustrine indet.,,,macrofossils,some,some,,skeletons,,,,"body,adpression",good,parautochthonous,snapshot,conservation,,,,,,,,,taxonomic,"selective quarrying,field collection",PIN,,,,A. G. Sharov,1965,FG: Geological Institute of the TU Bergakademie Freiberg,
117821,col,,5.67,46.91,"GR3, Grozon, Jura Mountains",,,1,Norian,,228,208.5,Henry,1876,30573,FR,,,based on nearby landmark,2,outcrop,3.5 km north of the town of Poligny and was visited briefly by two of us (GC and JMM) in 1992 and 1994. May be the same quarry as that visited by Henry.,gp_mid,19.64,27.44,305,FR,,Marnes de Châlins,,,bed,,,,,,,,"the ""upper green marl"" of Henry seems to equal level GR3",,marl,green,lithified,sandy,,,,,,,marine indet.,,,macrofossils,,,teeth,,,,,body,,,,,,,,,,,,,taxonomic,"mechanical,hydrochloric,peroxide,field collection",,,,,"M. Henry, G. Cuny, J. Mazin",1870s; 1992,,
117887,col,,-68.949997,-32.84,"Quebrada de los Leones, 2 km West of El Challao",,,1,Carnian,,237,228,López-Arbarello et al.,2010,37776,AR,Mendoza,,based on nearby landmark,2,small collection,,gp_mid,-27.42,-39.05,291,AR,,Potrerillos,Uspallata,,bed,,,,,,,,"Potrerillos Formation, Cuyana Basin, lower Upper\r\nTriassic (Morel et al. 2002b).",,"""siliciclastic""",,lithified,,,,,,,,terrestrial indet.,,,mesofossils,,,,,,,"""The only known specimens of ?Pholidophorus dentatus, two isolated single scales, each identified as holotype and paratype are presently lost (Cerden˜o 2005, p. 13), and the specimens were never illustrated."" López-Arbarello et al. 2010 (p. 263-264)",mold/impression,,,,,,,,,,,,,taxonomic,,,,,,,,,
118012,col,,-8.96705,31.06344,2.9 km east of Imziln,,Diodorus holotype,4,Carnian,Norian,237,208.5,Kammerer et al.,2012,37952,MA,Marrakech-Tensift-Al Haouz,El Sebt,based on nearby landmark,5,small collection,"Northeastern Argana Basin, 2.9 km east of Imziln, Morocco.",gp_mid,0.88,16.13,707,MA,,Timezgadiouine,,Irohalene Mudstone,bed,,,,,,,,Base of the Irohalene Mudstone Member (t5) of uncertain Carnian or Norian age,,not reported,,,,,,,,,,terrestrial indet.,,,macrofossils,none,none,,postcrania,,,,body,good,,,,,,common,,occasional,,,,taxonomic,"selective quarrying,field collection",MNHN,some macrofossils,,,,,,
120898,col,,-2.391389,51.203056,"Microlestes Quarry, Frome",,Holwell,16,Rhaetian,,208.5,201.3,Owen,1871,29873,UK,England,Somerset,stated in text,seconds,outcrop,"Holwell Quarry, near Frome.  Ordnance Survey Sheet 183, 1:50,000, National Grid Reference ST 727449. Also listed as ""south of the road at ST727450""",gp_mid,9.21,34.01,315,UK,,,,,bed,,,,,,,,"Rhaetian fissure infill, ""Lower Rhaetic""","""The filling may be a peculiar greenish clay, or hard clay with pebbles, etc., or friable sand.""",claystone,green,lithified,,Y,sandstone,,poorly lithified,,,fissure fill,,,"mesofossils,microfossils",,,teeth,,,,,body,,,,,,,,,,,,,taxonomic,"bulk,peel or thin section,sieve,survey of museum collection",,,,,"C. Moore, W. Kühne","1860, 1939",Moore collection at Bath Geology Museum.,
121305,col,,-113.556946,37.092499,St. George Dinosaur Discovery Tracksite (Top Surface),,"Johnson farm, TS, SGDS",4,Rhaetian,,208.5,201.3,Milner et al.,2006,38719,US,Utah,Washington,estimated from map,seconds,outcrop,"within St. George city limits, at 2200 East Riverside Drive, on the Sheldon Johnson farm",gp_mid,-41.66,12.1,101,US,FED,Moenave,Glen Canyon,Whitmore Point,group of beds,,St. George,54,bottom to top,,,,"among the lowest of 25 regional track-bearing horizons but just above Main Track Layer; 54-55 m above base of formation; 4 layers total\r\n\r\nMost of the Moenave Formation is the Dinosaur Canyon Member. In the Moenave type section, near Tuba City, Arizona, all of the Moenave section is Dinosaur Canyon Member, as it is throughout the Moenave outcrop belt along the Echo Cliffs and Ward's Terrace of northern Arizona. However, north of the Grand Canyon in Arizona and in southwestern Utah, the upper part of the Moenave Formation is lacustrine strata. These strata are the Whitmore Point Member.\r\nLucas et al. (2011: Palaeo3 302: 194-205) proposed, on the basis of multiple lines of biostratigraphic evidence, that the Triassic–Jurassic boundary is placed within the middle part of the Whitmore Point Member of the Moenave Formation where this member is present, and high in the Dinosaur Canyon Member elsewhere. The ""Whitmore Point assemblage"" of vertebrate taxa, earliest Jurassic (Hettangian) in age. The underlying ""Dinosaur Canyon assemblage"", is latest Triassic (Rhaetian) in age.\r\n\r\nLucas et al. (2011) noted that the St George tracksite is of latest Triassic age, rather than earliest Jurassic as initially reported ","sandstone with ""a complex of irregular current ripples, regular oscillation ripples, ridges, swales, mudcracks, scour, load casts, rill marks, interference ripples...""",sandstone,"desiccation cracks,current ripples,wave ripples",,,Y,mudstone,,,,,lacustrine indet.,,extensive mudflat bordering W shoreline of (paleo) Lake Dixie,macrofossils,,many,footprints,,,,,"body,cast,mold/impression,trace",excellent,autochthonous,time-averaged,,concentrated,life position,abundant,,,,,,general faunal/floral,"surface (in situ),observed (not collected)",,,,,"S. Johnson, A. Milner",2000-,discovered by Sheldon Johnson,
121311,col,,-113.556946,37.092499,St. George Dinosaur Discovery Site (Split Tracklayer),,"Johnson farm, SGDS, STL",2,Rhaetian,,208.5,201.3,Milner et al.,2006,38719,US,Utah,Washington,estimated from map,seconds,outcrop,"within St. George city limits, at 2200 East Riverside Drive, on the Sheldon Johnson farm",gp_mid,-41.66,12.1,101,US,FED,Moenave,Glen Canyon,Whitmore Point,bed,,St. George,53.2,bottom to top,,,,"among the lowest of the 25 regional track-bearing layers, 4-15 cm above MTL layer\r\n\r\nMost of the Moenave Formation is the Dinosaur Canyon Member. In the Moenave type section, near Tuba City, Arizona, all of the Moenave section is Dinosaur Canyon Member, as it is throughout the Moenave outcrop belt along the Echo Cliffs and Ward's Terrace of northern Arizona. However, north of the Grand Canyon in Arizona and in southwestern Utah, the upper part of the Moenave Formation is lacustrine strata. These strata are the Whitmore Point Member.\r\nLucas et al. (2011: Palaeo3 302: 194-205) proposed, on the basis of multiple lines of biostratigraphic evidence, that the Triassic–Jurassic boundary is placed within the middle part of the Whitmore Point Member of the Moenave Formation where this member is present, and high in the Dinosaur Canyon Member elsewhere. The ""Whitmore Point assemblage"" of vertebrate taxa, earliest Jurassic (Hettangian) in age. The underlying ""Dinosaur Canyon assemblage"", is latest Triassic (Rhaetian) in age.\r\n\r\nLucas et al. (2011) noted that the St George tracksite is of latest Triassic age, rather than earliest Jurassic as initially reported ",,sandstone,"desiccation cracks,current ripples,fine",,,Y,mudstone,,,,,lacustrine indet.,,"mudflats and beaches surrounding ancient lake, forming an oasis during deposition of the Wingate erg to the NE",macrofossils,,many,footprints,,,,,"body,cast,mold/impression,trace",excellent,autochthonous,snapshot,,concentrated,life position,,,,,,,general faunal/floral,"selective quarrying,surface (in situ),field collection,observed (not collected)",,,,,"S. Johnson, A. Milner",2000-,discovered by Sheldon Johnson,
121320,col,,-113.53566,37.101727,"Stewart-Walker Tracksites, St. George",,"BBDC, DS, DS-W, WCSD, Darcy Stewart sites, Washington County School District",3,Rhaetian,Hettangian,208.5,199.3,Milner et al.,2006,38721,US,Utah,Washington,estimated from map,6,outcrop,"within St. George city limits, on the property of the Washington County School District, just W of Riverside Drive from the original SGDS. Includes spoil piles from excavation by the Bodega Bay Development Corporation (= Darcy Stewart sites)",gp_mid,-41.75,12.07,101,US,FED,Moenave,Glen Canyon,Whitmore Point,group of beds,,St. George,56,bottom to top,,,,"about 2 m above the MTL and TS layers, in the upper shale interval\r\n\r\nMost of the Moenave Formation is the Dinosaur Canyon Member. In the Moenave type section, near Tuba City, Arizona, all of the Moenave section is Dinosaur Canyon Member, as it is throughout the Moenave outcrop belt along the Echo Cliffs and Ward's Terrace of northern Arizona. However, north of the Grand Canyon in Arizona and in southwestern Utah, the upper part of the Moenave Formation is lacustrine strata. These strata are the Whitmore Point Member.\r\nLucas et al. (2011: Palaeo3 302: 194-205) proposed, on the basis of multiple lines of biostratigraphic evidence, that the Triassic–Jurassic boundary is placed within the middle part of the Whitmore Point Member of the Moenave Formation where this member is present, and high in the Dinosaur Canyon Member elsewhere. The ""Whitmore Point assemblage"" of vertebrate taxa, earliest Jurassic (Hettangian) in age. The underlying ""Dinosaur Canyon assemblage"", is latest Triassic (Rhaetian) in age.\r\n\r\nBecause the stratigraphic position of this site within the Whitmore Point is unclear, a Rhaetian–Hettangian age is given. ","ripple-marked sandstone with mud carcks and root casts, rhizoliths",sandstone,"desiccation cracks,current ripples,paleosol/pedogenic",,,Y,,,,,,lacustrine indet.,,"""offshore"" lacustrine faces",macrofossils,,many,footprints,,,,,"body,cast,mold/impression,trace",excellent,autochthonous,snapshot,,concentrated,life position,,,,,,,general faunal/floral,"selective quarrying,surface (in situ),field collection,observed (not collected)",,,,,A. Milner,2001-,,
121323,col,,-113.536224,37.100914,"Walt's Quarry 1 & 2, St. George, tracksite",,"WQ1, WQ2",2,Rhaetian,,208.5,201.3,Milner et al.,2006,38719,US,Utah,Washington,estimated from map,6,outcrop,"within St. George city limits, on the property of the Washington County School District, just W of Riverside Drive from the original SGDS. Includes two quarries at same level.",gp_mid,-41.65,12.11,101,US,FED,Moenave,Glen Canyon,Dinosaur Canyon,bed,,St. George,50,bottom to top,,,,"Most of the Moenave Formation is the Dinosaur Canyon Member. In the Moenave type section, near Tuba City, Arizona, all of the Moenave section is Dinosaur Canyon Member, as it is throughout the Moenave outcrop belt along the Echo Cliffs and Ward's Terrace of northern Arizona. However, north of the Grand Canyon in Arizona and in southwestern Utah, the upper part of the Moenave Formation is lacustrine strata. These strata are the Whitmore Point Member.\r\nLucas et al. (2011: Palaeo3 302: 194-205) proposed, on the basis of multiple lines of biostratigraphic evidence, that the Triassic–Jurassic boundary is placed within the middle part of the Whitmore Point Member of the Moenave Formation where this member is present, and high in the Dinosaur Canyon Member elsewhere. The ""Whitmore Point assemblage"" of vertebrate taxa, earliest Jurassic (Hettangian) in age. The underlying ""Dinosaur Canyon assemblage"", is latest Triassic (Rhaetian) in age.\r\n\r\nBecause this locality is below the Whitmore Point Formation in Utah it is assigned a Rhaetian age.",,sandstone,desiccation cracks,,,Y,,,,,,lacustrine indet.,,"""offshore"" lacustrine faces",macrofossils,,some,footprints,,,,,"body,cast,mold/impression,trace",,autochthonous,snapshot,,,life position,,,,,,,general faunal/floral,"salvage,selective quarrying,surface (in situ),observed (not collected)",,,,,A. Milner,2001-2005,,
122362,col,,-2.63,51.599998,"Aust Cliff bone bed (Ord coll, Bristol)",,,7,Rhaetian,,208.5,201.3,Davis,1881,24888,UK,England,Gloucestershire,based on nearby landmark,1,outcrop,,gp_mid,8.84,34.3,315,UK,,Westbury,Penarth,,bed,,,,,,,,Bonebed is at the base of the Westbury Formation,"""lenses of grit or intra-formational conglomerate (or breccia) of sedimentary rocks with a calcite-cemented sandy matrix""",conglomerate,lenticular,lithified,sandy,Y,,,,,,coastal indet.,,"marine coastal conditions, possibly a result of a storm or the Rhaetian transgression","macrofossils,mesofossils",,,,,,,,body,,,,,#NAME?,,,,,,,,taxonomic,,,,,,W.T. Ord,,,
122363,col,,-2.63,51.599998,Aust Cliff bone bed (Leicester Museum),,,1,Rhaetian,,208.5,201.3,Duffin,1982,38111,UK,England,Gloucestershire,based on nearby landmark,1,outcrop,ST 567895,gp_mid,8.84,34.3,315,UK,,Westbury,Penarth,,bed,,,,,,,,Bonebed is at the base of the Westbury Formation,"""lenses of grit or intra-formational conglomerate (or breccia) of sedimentary rocks with a calcite-cemented sandy matrix""",conglomerate,lenticular,lithified,sandy,Y,,,,,,coastal indet.,,"marine coastal conditions, possibly a result of a storm or the Rhaetian transgression","macrofossils,mesofossils",,,,,,,,body,,,,,#NAME?,,,,,,,,taxonomic,,,,,,,,,
122365,col,,-2.63,51.599998,Aust Cliff bone bed (BMNH coll),,,2,Rhaetian,,208.5,201.3,Egerton,1854,43798,UK,England,Gloucestershire,based on nearby landmark,1,outcrop,,gp_mid,8.84,34.3,315,UK,,Westbury,Penarth,,bed,,,,,,,,Bonebed is at the base of the Westbury Formation,"""lenses of grit or intra-formational conglomerate (or breccia) of sedimentary rocks with a calcite-cemented sandy matrix""",conglomerate,lenticular,lithified,sandy,Y,,,,,,coastal indet.,,"marine coastal conditions, possibly a result of a storm or the Rhaetian transgression","macrofossils,mesofossils",,,,,,,,body,,,,,#NAME?,,,,,,,,taxonomic,,BMNH,,,,,,,
124374,col,,10.483333,49.416668,forest southeast of Markt Obernzenn,,,7,Carnian,,237,228,Schoch,2012,40121,DE,Bayern,Mittelfranken,based on nearby landmark,minutes,outcrop,"""The outcrop, which was open only for a few months in 2009, was located along a slope in the forest southeast of Markt Obernzenn (Bavaria), located about half-way between Ansbach and Rothenburg ob der Tauber"" (Schoch 2012). Coordinates based upon forest to SE of Obernzenn",gp_mid,26.42,29.21,305,DE,,Stuttgart,Keuper,,bed,,,,,,,,"""Schilfsandstein"", equivalent to the Stuttgart Formation of early Carnian age (Deutsche Stratigraphische Kommission 2005, Cour. Forsch.-Inst. Senckenberg 253: 1-296). Fossiliferous horizon lies at contact with underlying Grabfeld Formation ","""The fossiliferous horizon is a 15-25 cm thick light green, conglomeratic sandstone with pebbly, green mudstone and siltstone clasts in the 0.5-5 cm range.""",sandstone,green,,conglomeratic,Y,,,,,,terrestrial indet.,,,"macrofossils,mesofossils",none,,teeth,"partial skulls,postcrania",,,,body,medium,,,,#NAME?,,,,frequent,,,,taxonomic,,SMNS,,,,,2009,,
125188,col,,-105.793999,35.2374,Lamy Amphibian Quarry (bed 5),,,1,Carnian,,237,228,Lucas et al.,2010,40637,US,New Mexico,Santa Fe,stated in text,4,local area,"SW 1/4, SW 1/4, NE 1/4, NE 1/, sec 29, T12N, R11E",gp_mid,-32.14,14.08,101,US,,Garita Creek,,,bed,,Lamy Quarry,5,bottom to top,,,,"lower part of formation, ca. 4m above lower contact; Adamanian/late Carnian age","""poorly exposed, red mudstone to siltstone""",mudstone,red,,,Y,,,,,,crevasse splay,,sheetflood deposits on floodplain,"macrofossils,mesofossils",,some,teeth,,,,,body,,parautochthonous,,,,,,,,,,,taphonomic,"selective quarrying,surface (in situ),mechanical,field collection",NMMNH,,,,,2007,NMMNH excavations starting in 2007.,
126538,col,,110.604721,38.758888,"Qiujinggou tracksite, Shenmu (Yongping)",,,2,Late Triassic,,237,201.3,Li et al.,2012,41028,CN,Shaanxi,Shenmu,stated in text,seconds,outcrop,"below Qiujinggou village, Langanbao district, Shemnu county, Shaanxi",gp_mid,122.21,43.18,604,CN,,Yongping,,,bed,,,,,,,,,,not reported,,,,,,,,,,terrestrial indet.,,,macrofossils,none,none,footprints,,,,,"body,mold/impression,adpression,trace",medium,autochthonous,snapshot,,dispersed,life position,,,none,,,,taxonomic,"surface (in situ),observed (not collected)",,,,,,,,
